event_id,entity_id,entity_type,timestamp,source_ip,geo_location,latitude,longitude,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,login_status,label,attack_type
f379a578,USER_113,user,2026-04-06 18:55:05,219.223.240.83,Hyderabad,17.385,78.4867,Finance_Server,MFA,120,login->finance->hr->git->logout,Android_Device,Success,Attack,Insider Drift
7277631b,USER_134,user,2026-09-25 18:09:38,121.45.138.2,London,51.5072,-0.1276,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows11_Dell,Success,Attack,Insider Drift
e6f42138,USER_029,user,2026-07-01 19:52:45,83.5.65.110,London,51.5072,-0.1276,Production_Server,Token,140,login->server->finance->git->logout,iPhone16,Success,Attack,Lateral Movement
33990a48,USER_040,user,2026-09-19 18:12:33,208.50.126.74,New York,40.7128,-74.006,Email_Server,Password,1,login,Windows10_HP,Failure,Attack,Brute Force
9af4f4c8,USER_130,user,2026-03-04 05:20:43,212.16.211.236,Hyderabad,17.385,78.4867,Payroll_DB,MFA,180,login->download->download->download->logout,Ubuntu22_Lenovo,Success,Attack,Low and Slow
734049aa,USER_120,user,2026-07-30 07:27:22,47.142.81.140,Delhi,28.7041,77.1025,Engineering_Git,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
7af07bdf,USER_125,user,2026-10-06 22:09:42,219.231.172.128,London,51.5072,-0.1276,Production_Server,Token,140,login->server->finance->git->logout,MacOS_M2,Success,Attack,Lateral Movement
8f583caf,USER_146,user,2026-05-24 18:13:45,185.92.11.152,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
54145035,USER_090,user,2026-09-17 21:21:25,223.60.11.220,Tokyo,35.6762,139.6503,Payroll_DB,MFA,180,login->download->download->download->logout,MacOS_M2,Success,Attack,Low and Slow
90edc451,USER_116,user,2026-06-12 23:02:11,17.128.173.238,Hyderabad,17.385,78.4867,Payroll_DB,MFA,180,login->download->download->download->logout,MacOS_M2,Success,Attack,Low and Slow
4c2f2b99,USER_116,user,2026-06-14 10:44:47,140.214.15.216,Hyderabad,17.385,78.4867,Finance_Server,MFA,120,login->finance->hr->git->logout,MacOS_M2,Success,Attack,Insider Drift
6ca05abe,USER_180,user,2026-02-19 19:08:50,213.107.249.105,Mumbai,19.076,72.8777,Production_Server,Token,140,login->server->finance->git->logout,MacOS_M2,Success,Attack,Lateral Movement
27c1d18d,USER_179,user,2026-12-06 00:19:08,185.92.11.246,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
a2a5beb0,USER_063,user,2026-08-26 20:30:01,134.133.170.210,Tokyo,35.6762,139.6503,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
cbcb66ec,USER_031,user,2026-06-29 17:23:23,89.70.83.24,Bangalore,12.9716,77.5946,VPN,Password,1,login,Windows11_Dell,Failure,Attack,Brute Force
952a1530,USER_123,user,2026-04-25 17:01:52,165.65.14.215,Hyderabad,17.385,78.4867,Employee_API,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
b5fe1cb0,USER_122,user,2026-11-08 04:49:41,185.92.11.53,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
350c10bf,USER_039,user,2026-09-12 13:21:35,6.61.122.81,Mumbai,19.076,72.8777,Email_Server,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
776d544b,USER_141,user,2026-04-05 01:54:35,211.132.110.149,London,51.5072,-0.1276,Production_Server,Token,140,login->server->finance->git->logout,iPhone16,Success,Attack,Lateral Movement
b31472e8,USER_145,user,2026-02-04 15:25:59,185.92.11.114,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
a6939c98,USER_176,user,2026-10-24 09:37:11,84.251.17.255,New York,40.7128,-74.006,Employee_API,Password,1,login,iPhone16,Failure,Attack,Brute Force
309be9b6,USER_137,user,2026-02-25 09:33:34,62.2.138.200,Singapore,1.3521,103.8198,Finance_Server,MFA,120,login->finance->hr->git->logout,Android_Device,Success,Attack,Insider Drift
b8211faf,USER_111,user,2026-04-27 02:03:02,202.11.231.49,Chennai,13.0827,80.2707,Finance_Server,MFA,120,login->finance->hr->git->logout,iPhone16,Success,Attack,Insider Drift
11723e9b,USER_052,user,2026-11-27 04:30:33,120.37.164.148,Tokyo,35.6762,139.6503,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows10_HP,Success,Attack,Insider Drift
9d94b5db,USER_001,user,2026-09-01 01:39:16,153.163.82.80,Hyderabad,17.385,78.4867,Sales_Dashboard,Password,1,login,Windows11_HP,Failure,Attack,Brute Force
0eab027f,USER_175,user,2026-12-12 04:29:31,201.82.247.2,Chennai,13.0827,80.2707,Payroll_DB,MFA,180,login->download->download->download->logout,Ubuntu22_Lenovo,Success,Attack,Low and Slow
1dacb9ec,USER_087,user,2026-11-18 14:38:03,43.252.208.141,Singapore,1.3521,103.8198,Production_Server,Password,1,login,Android_Device,Failure,Attack,Brute Force
5d80aaa8,USER_042,user,2026-10-10 12:26:49,57.254.233.237,Singapore,1.3521,103.8198,Payroll_DB,Password,1,login,MacOS_M2,Failure,Attack,Brute Force
42b6d078,USER_196,user,2026-04-05 20:02:46,67.46.78.1,Bangalore,12.9716,77.5946,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows11_HP,Success,Attack,Insider Drift
0671f5cf,USER_030,user,2026-06-20 06:46:11,199.64.172.100,Tokyo,35.6762,139.6503,Payroll_DB,MFA,180,login->download->download->download->logout,Windows11_HP,Success,Attack,Low and Slow
2e4715e0,USER_091,user,2026-11-21 09:42:48,185.92.11.246,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
3f53d1ab,USER_185,user,2026-07-25 16:48:53,185.92.11.101,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
e5f702e4,USER_077,user,2026-07-31 20:29:36,154.198.90.107,Mumbai,19.076,72.8777,Payroll_DB,MFA,180,login->download->download->download->logout,Windows11_HP,Success,Attack,Low and Slow
4647cc9f,USER_101,user,2026-07-01 19:58:51,185.92.11.156,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
cf7574ec,USER_059,user,2026-07-03 17:57:23,121.39.178.7,Hyderabad,17.385,78.4867,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows11_HP,Success,Attack,Insider Drift
6a56885c,USER_188,user,2026-02-22 00:17:24,139.117.206.119,Singapore,1.3521,103.8198,Finance_Server,MFA,120,login->finance->hr->git->logout,Android_Device,Success,Attack,Insider Drift
49f211b3,USER_129,user,2026-07-11 14:13:03,20.152.191.198,Tokyo,35.6762,139.6503,VPN,Password,1,login,MacOS_M2,Failure,Attack,Brute Force
835108b7,USER_003,user,2026-10-12 13:04:50,179.120.47.232,Bangalore,12.9716,77.5946,Payroll_DB,MFA,180,login->download->download->download->logout,Windows11_HP,Success,Attack,Low and Slow
4ebf9ffb,USER_011,user,2026-01-09 14:24:36,2.80.121.205,Hyderabad,17.385,78.4867,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows11_HP,Success,Attack,Insider Drift
df2ac10e,USER_170,user,2026-07-13 18:43:28,162.95.224.90,Delhi,28.7041,77.1025,Production_Server,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
6c0279b8,USER_121,user,2026-03-20 07:18:54,40.157.233.64,Chennai,13.0827,80.2707,Production_Server,Token,140,login->server->finance->git->logout,Ubuntu22_Lenovo,Success,Attack,Lateral Movement
f2dbf70b,USER_051,user,2026-12-14 23:53:38,35.59.171.196,London,51.5072,-0.1276,Engineering_Git,Password,1,login,Windows11_HP,Failure,Attack,Brute Force
b20b0f9c,USER_191,user,2026-10-16 05:45:17,140.13.236.224,Hyderabad,17.385,78.4867,Production_Server,Token,140,login->server->finance->git->logout,MacOS_M2,Success,Attack,Lateral Movement
06a85458,USER_175,user,2026-06-02 06:40:43,168.162.164.152,Chennai,13.0827,80.2707,Payroll_DB,MFA,180,login->download->download->download->logout,Ubuntu22_Lenovo,Success,Attack,Low and Slow
18097bce,USER_043,user,2026-05-25 18:40:22,176.139.77.131,Pune,18.5204,73.8567,HR_Portal,Password,1,login,iPhone16,Failure,Attack,Brute Force
2cdb1a7b,USER_114,user,2026-05-23 03:53:57,40.233.89.44,Bangalore,12.9716,77.5946,Production_Server,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
9483f373,USER_144,user,2026-11-14 09:33:46,215.210.125.254,Chennai,13.0827,80.2707,Production_Server,Token,140,login->server->finance->git->logout,Ubuntu22_Lenovo,Success,Attack,Lateral Movement
cec73c77,USER_184,user,2026-12-28 03:52:46,39.248.226.30,Chennai,13.0827,80.2707,Payroll_DB,MFA,180,login->download->download->download->logout,MacOS_M2,Success,Attack,Low and Slow
957065dc,USER_002,user,2026-09-11 05:59:13,211.141.227.27,Hyderabad,17.385,78.4867,CRM,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
a0bdca32,USER_189,user,2026-10-29 11:02:00,173.49.106.137,London,51.5072,-0.1276,Engineering_Git,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
902116cc,USER_034,user,2026-05-29 05:18:55,179.206.147.199,Mumbai,19.076,72.8777,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows10_HP,Success,Attack,Insider Drift
c90cd052,USER_162,user,2026-10-26 06:29:03,163.237.48.229,New York,40.7128,-74.006,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
6aec0220,USER_147,user,2026-05-09 01:41:11,31.133.117.20,Tokyo,35.6762,139.6503,Production_Server,Token,140,login->server->finance->git->logout,MacOS_M2,Success,Attack,Lateral Movement
6a4155ab,USER_110,user,2026-02-09 21:04:07,221.156.2.14,Tokyo,35.6762,139.6503,Production_Server,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
3f98a07b,USER_063,user,2026-12-20 11:20:32,161.73.162.8,Chennai,13.0827,80.2707,Payroll_DB,MFA,180,login->download->download->download->logout,Ubuntu22_Lenovo,Success,Attack,Low and Slow
ef2dc456,USER_145,user,2026-03-05 21:27:40,2.171.169.143,Tokyo,35.6762,139.6503,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
c824ee3f,USER_014,user,2026-07-02 19:36:03,174.193.6.197,Hyderabad,17.385,78.4867,Finance_Server,Password,1,login,Windows10_HP,Failure,Attack,Brute Force
429eac22,USER_092,user,2026-10-27 06:02:00,72.24.200.120,Hyderabad,17.385,78.4867,Finance_Server,MFA,120,login->finance->hr->git->logout,iPhone16,Success,Attack,Insider Drift
bacb038a,USER_119,user,2026-09-21 09:52:23,185.92.11.178,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
62331190,USER_117,user,2026-08-31 09:15:35,58.6.193.107,London,51.5072,-0.1276,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
1884089b,USER_080,user,2026-09-22 04:31:15,213.89.115.57,Tokyo,35.6762,139.6503,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
f63db242,USER_153,user,2026-01-14 08:15:47,45.198.98.51,New York,40.7128,-74.006,Payroll_DB,Password,1,login,Windows10_HP,Failure,Attack,Brute Force
c1eb19ee,USER_133,user,2026-08-28 10:59:35,223.153.132.112,Pune,18.5204,73.8567,Payroll_DB,MFA,180,login->download->download->download->logout,Ubuntu22_Lenovo,Success,Attack,Low and Slow
846531ca,USER_110,user,2026-03-07 09:03:22,7.228.15.215,Tokyo,35.6762,139.6503,Production_Server,Password,1,login,Windows11_HP,Failure,Attack,Brute Force
c0db788d,USER_086,user,2026-11-22 07:42:16,200.214.232.45,Pune,18.5204,73.8567,Sales_Dashboard,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
c30d70a1,USER_038,user,2026-06-22 13:04:54,82.120.88.223,Mumbai,19.076,72.8777,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows11_HP,Success,Attack,Insider Drift
6a9c06fe,USER_196,user,2026-12-06 16:58:56,194.167.173.62,Bangalore,12.9716,77.5946,Engineering_Git,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
e5ed8869,USER_046,user,2026-12-15 14:38:21,185.92.11.211,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
ea928c9c,USER_031,user,2026-09-22 21:39:11,185.92.11.27,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
24de5ca2,USER_106,user,2026-05-21 05:11:05,140.155.61.82,Mumbai,19.076,72.8777,Production_Server,Password,1,login,iPhone16,Failure,Attack,Brute Force
14aa8d8c,USER_033,user,2026-11-08 06:54:35,12.80.76.171,London,51.5072,-0.1276,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
0010ed56,USER_036,user,2026-05-28 16:08:59,198.228.152.149,Hyderabad,17.385,78.4867,Production_Server,Token,140,login->server->finance->git->logout,Ubuntu22_Lenovo,Success,Attack,Lateral Movement
8aafc15a,USER_157,user,2026-06-21 08:04:09,83.42.143.135,Bangalore,12.9716,77.5946,Sales_Dashboard,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
d7b93910,USER_068,user,2026-12-23 01:27:04,222.199.219.139,New York,40.7128,-74.006,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
f228959c,USER_012,user,2026-09-30 06:51:47,219.81.91.186,Hyderabad,17.385,78.4867,Sales_Dashboard,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
cbb74013,USER_019,user,2026-03-12 18:10:57,197.159.157.215,Chennai,13.0827,80.2707,Finance_Server,Password,1,login,Ubuntu22_Lenovo,Failure,Attack,Brute Force
ac52dd18,USER_121,user,2026-10-06 07:27:35,132.214.240.176,Chennai,13.0827,80.2707,Production_Server,Token,140,login->server->finance->git->logout,Ubuntu22_Lenovo,Success,Attack,Lateral Movement
c2ee50ab,USER_169,user,2026-04-25 00:37:38,185.92.11.71,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
d3128016,USER_163,user,2026-04-27 08:08:14,197.63.172.128,Singapore,1.3521,103.8198,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
7b8eb579,USER_059,user,2026-07-19 19:54:32,188.84.71.242,Hyderabad,17.385,78.4867,Production_Server,Token,140,login->server->finance->git->logout,Windows11_HP,Success,Attack,Lateral Movement
95c260dc,USER_114,user,2026-02-28 18:55:36,3.47.66.149,Bangalore,12.9716,77.5946,Production_Server,Token,140,login->server->finance->git->logout,Ubuntu22_Lenovo,Success,Attack,Lateral Movement
169e3dfe,USER_128,user,2026-01-28 16:10:42,34.238.0.233,London,51.5072,-0.1276,Payroll_DB,MFA,180,login->download->download->download->logout,Android_Device,Success,Attack,Low and Slow
17c4afa6,USER_141,user,2026-11-25 00:19:44,8.5.26.73,London,51.5072,-0.1276,Finance_Server,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
adc67672,USER_153,user,2026-10-22 07:09:02,200.5.69.242,New York,40.7128,-74.006,Production_Server,Token,140,login->server->finance->git->logout,Windows10_HP,Success,Attack,Lateral Movement
0e1acd77,USER_179,user,2026-02-25 15:34:41,185.92.11.241,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
4a127084,USER_121,user,2026-12-03 12:22:02,213.17.69.120,Chennai,13.0827,80.2707,Payroll_DB,MFA,180,login->download->download->download->logout,Ubuntu22_Lenovo,Success,Attack,Low and Slow
190cd51d,USER_100,user,2026-10-16 03:23:07,206.130.124.184,Chennai,13.0827,80.2707,Payroll_DB,MFA,180,login->download->download->download->logout,Android_Device,Success,Attack,Low and Slow
1c5d0da3,USER_174,user,2026-09-16 06:39:44,53.241.73.72,Tokyo,35.6762,139.6503,Payroll_DB,MFA,180,login->download->download->download->logout,iPhone16,Success,Attack,Low and Slow
698b0870,USER_118,user,2026-07-14 04:49:32,219.223.174.58,New York,40.7128,-74.006,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
dc9567bb,USER_068,user,2026-03-09 01:14:47,158.147.80.244,London,51.5072,-0.1276,Finance_Server,MFA,120,login->finance->hr->git->logout,Android_Device,Success,Attack,Insider Drift
5e06f78d,USER_131,user,2026-08-16 09:30:32,140.23.80.92,New York,40.7128,-74.006,Production_Server,Password,1,login,Android_Device,Failure,Attack,Brute Force
58d3087c,USER_043,user,2026-07-01 08:28:16,14.213.99.47,Pune,18.5204,73.8567,HR_Portal,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
1cc40693,USER_055,user,2026-07-03 01:29:00,51.237.95.44,New York,40.7128,-74.006,Payroll_DB,MFA,180,login->download->download->download->logout,Windows11_HP,Success,Attack,Low and Slow
26513574,USER_166,user,2026-03-15 19:10:51,124.49.247.24,New York,40.7128,-74.006,Payroll_DB,MFA,180,login->download->download->download->logout,Windows11_HP,Success,Attack,Low and Slow
2bf2ac55,USER_061,user,2026-07-21 10:45:43,217.136.57.19,Chennai,13.0827,80.2707,Finance_Server,MFA,120,login->finance->hr->git->logout,MacOS_M2,Success,Attack,Insider Drift
96c5c476,USER_067,user,2026-04-07 03:58:56,111.190.76.55,Pune,18.5204,73.8567,Production_Server,Token,140,login->server->finance->git->logout,iPhone16,Success,Attack,Lateral Movement
f36635e1,USER_072,user,2026-03-30 22:10:10,164.22.105.190,Hyderabad,17.385,78.4867,CRM,Password,1,login,Ubuntu22_Lenovo,Failure,Attack,Brute Force
f975ac38,USER_069,user,2026-07-10 09:01:48,131.110.103.238,Hyderabad,17.385,78.4867,Payroll_DB,MFA,180,login->download->download->download->logout,Android_Device,Success,Attack,Low and Slow
48ba9d17,USER_188,user,2026-04-29 16:16:20,37.47.38.129,Singapore,1.3521,103.8198,Production_Server,Token,140,login->server->finance->git->logout,Android_Device,Success,Attack,Lateral Movement
221f01f0,USER_037,user,2026-11-21 23:17:25,176.119.250.171,New York,40.7128,-74.006,Payroll_DB,MFA,180,login->download->download->download->logout,Windows11_Dell,Success,Attack,Low and Slow
93e781bc,USER_063,user,2026-02-04 18:58:12,185.92.11.211,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
d486f87f,USER_083,user,2026-03-07 01:37:07,122.55.130.118,Singapore,1.3521,103.8198,Payroll_DB,MFA,180,login->download->download->download->logout,Windows11_HP,Success,Attack,Low and Slow
46df9007,USER_105,user,2026-05-06 06:47:01,146.59.59.99,Singapore,1.3521,103.8198,CRM,Password,1,login,Ubuntu22_Lenovo,Failure,Attack,Brute Force
cd40aa22,USER_024,user,2026-11-14 06:25:04,140.192.244.234,London,51.5072,-0.1276,Payroll_DB,MFA,180,login->download->download->download->logout,Ubuntu22_Lenovo,Success,Attack,Low and Slow
e6d59def,USER_073,user,2026-06-22 15:59:32,103.21.23.16,Mumbai,19.076,72.8777,Finance_Server,Password,1,login,iPhone16,Failure,Attack,Brute Force
24034fc5,USER_117,user,2026-11-19 03:58:10,128.220.119.67,Tokyo,35.6762,139.6503,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
484e6a4c,USER_162,user,2026-09-09 04:09:27,173.142.235.93,Tokyo,35.6762,139.6503,Sales_Dashboard,Password,1,login,Android_Device,Failure,Attack,Brute Force
0c0c5179,USER_061,user,2026-09-01 05:15:46,4.54.242.193,Chennai,13.0827,80.2707,CRM,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
bcc2f4cd,USER_145,user,2026-11-16 05:09:55,221.32.99.134,Bangalore,12.9716,77.5946,CRM,Password,1,login,Windows11_HP,Failure,Attack,Brute Force
cc3e4280,USER_092,user,2026-12-05 16:35:48,43.116.190.244,Hyderabad,17.385,78.4867,Finance_Server,MFA,120,login->finance->hr->git->logout,iPhone16,Success,Attack,Insider Drift
0fafb669,USER_088,user,2026-11-07 05:24:06,185.92.11.119,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
18639157,USER_152,user,2026-10-28 01:14:42,210.10.72.233,Tokyo,35.6762,139.6503,Payroll_DB,MFA,180,login->download->download->download->logout,MacOS_M2,Success,Attack,Low and Slow
7d8cd87f,USER_154,user,2026-04-17 01:13:16,135.210.20.252,Mumbai,19.076,72.8777,Payroll_DB,MFA,180,login->download->download->download->logout,Android_Device,Success,Attack,Low and Slow
e9f14ce0,USER_021,user,2026-06-10 05:04:44,193.78.137.240,Pune,18.5204,73.8567,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows11_Dell,Success,Attack,Insider Drift
3782adab,USER_147,user,2026-12-04 22:04:02,185.92.11.61,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
0f3cf724,USER_003,user,2026-02-17 00:36:25,200.245.58.101,Bangalore,12.9716,77.5946,Payroll_DB,MFA,180,login->download->download->download->logout,Windows11_HP,Success,Attack,Low and Slow
d7fc2ca7,USER_061,user,2026-12-29 08:53:41,54.97.157.77,Chennai,13.0827,80.2707,Finance_Server,MFA,120,login->finance->hr->git->logout,MacOS_M2,Success,Attack,Insider Drift
1eb787b9,USER_132,user,2026-06-18 21:16:55,66.149.8.48,Pune,18.5204,73.8567,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows11_Dell,Success,Attack,Insider Drift
9a1b391f,USER_173,user,2026-12-25 07:58:16,57.98.4.42,Bangalore,12.9716,77.5946,Payroll_DB,MFA,180,login->download->download->download->logout,Windows11_Dell,Success,Attack,Low and Slow
02de0f19,USER_017,user,2026-04-30 05:57:32,204.239.146.211,London,51.5072,-0.1276,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
9673b976,USER_200,user,2026-06-11 13:26:05,183.143.54.147,Tokyo,35.6762,139.6503,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows10_HP,Success,Attack,Insider Drift
bb181f99,USER_104,user,2026-04-07 06:54:00,175.59.67.168,Mumbai,19.076,72.8777,Payroll_DB,MFA,180,login->download->download->download->logout,MacOS_M2,Success,Attack,Low and Slow
6f0961df,USER_099,user,2026-02-10 10:43:08,221.164.18.38,Tokyo,35.6762,139.6503,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows10_HP,Success,Attack,Insider Drift
96e9dc38,USER_057,user,2026-11-04 07:28:20,171.220.156.13,Mumbai,19.076,72.8777,Production_Server,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
ebe2da7e,USER_052,user,2026-05-21 11:16:11,158.235.23.42,Tokyo,35.6762,139.6503,CRM,Password,1,login,Windows10_HP,Failure,Attack,Brute Force
fdaffe69,USER_162,user,2026-08-07 11:22:54,84.124.127.99,New York,40.7128,-74.006,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
f0650148,USER_002,user,2026-06-04 23:06:58,194.225.89.139,Hyderabad,17.385,78.4867,Payroll_DB,MFA,180,login->download->download->download->logout,Android_Device,Success,Attack,Low and Slow
45644b16,USER_029,user,2026-07-26 03:43:20,56.18.110.83,London,51.5072,-0.1276,Finance_Server,MFA,120,login->finance->hr->git->logout,iPhone16,Success,Attack,Insider Drift
36839b14,USER_151,user,2026-10-20 15:17:39,147.133.245.198,New York,40.7128,-74.006,VPN,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
5771cbea,USER_037,user,2026-05-05 18:51:16,185.92.11.94,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
9fa04194,USER_118,user,2026-01-13 08:51:23,102.100.109.240,Mumbai,19.076,72.8777,Payroll_DB,MFA,180,login->download->download->download->logout,iPhone16,Success,Attack,Low and Slow
b4496918,USER_118,user,2026-07-18 11:54:14,41.116.252.254,Mumbai,19.076,72.8777,Payroll_DB,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
0358bd25,USER_174,user,2026-09-13 12:00:17,60.52.175.13,Tokyo,35.6762,139.6503,Payroll_DB,Password,1,login,iPhone16,Failure,Attack,Brute Force
5794080b,USER_155,user,2026-02-24 21:37:09,51.92.205.149,Chennai,13.0827,80.2707,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows11_Dell,Success,Attack,Insider Drift
b4476604,USER_170,user,2026-07-10 03:34:23,177.91.93.144,Singapore,1.3521,103.8198,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
faee0c19,USER_193,user,2026-05-29 14:45:27,185.92.11.26,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
1671d7de,USER_189,user,2026-05-16 04:57:21,194.147.152.59,London,51.5072,-0.1276,Engineering_Git,Password,1,login,Windows10_HP,Failure,Attack,Brute Force
171acf85,USER_012,user,2026-06-02 04:49:35,74.31.179.255,Hyderabad,17.385,78.4867,Sales_Dashboard,Password,1,login,MacOS_M2,Failure,Attack,Brute Force
745517b9,USER_169,user,2026-10-07 00:33:41,207.22.241.51,Hyderabad,17.385,78.4867,Payroll_DB,MFA,180,login->download->download->download->logout,iPhone16,Success,Attack,Low and Slow
d963e1b4,USER_167,user,2026-04-14 23:42:03,22.102.181.173,Delhi,28.7041,77.1025,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows11_Dell,Success,Attack,Insider Drift
3b1dd304,USER_145,user,2026-12-16 06:40:23,187.12.208.157,Bangalore,12.9716,77.5946,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows11_HP,Success,Attack,Insider Drift
02546d8d,USER_180,user,2026-10-22 11:50:39,139.30.116.50,Mumbai,19.076,72.8777,Payroll_DB,MFA,180,login->download->download->download->logout,MacOS_M2,Success,Attack,Low and Slow
13651bb5,USER_087,user,2026-05-09 17:12:55,75.26.39.91,Tokyo,35.6762,139.6503,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
d23c7852,USER_072,user,2026-03-07 08:55:09,182.180.52.89,Hyderabad,17.385,78.4867,CRM,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
17387fc9,USER_199,user,2026-06-27 22:36:35,176.162.185.235,Tokyo,35.6762,139.6503,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
021ec1e2,USER_080,user,2026-01-12 14:45:53,185.92.11.134,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
776fc677,USER_185,user,2026-08-27 14:28:59,215.18.117.215,London,51.5072,-0.1276,Production_Server,Token,140,login->server->finance->git->logout,iPhone16,Success,Attack,Lateral Movement
960ada6c,USER_187,user,2026-09-27 07:10:45,59.10.234.67,Singapore,1.3521,103.8198,Payroll_DB,MFA,180,login->download->download->download->logout,Windows11_HP,Success,Attack,Low and Slow
4ebd24bd,USER_108,user,2026-05-06 13:07:50,203.178.181.14,Tokyo,35.6762,139.6503,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
fbb0d2b3,USER_091,user,2026-03-03 01:12:30,198.199.66.138,Chennai,13.0827,80.2707,HR_Portal,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
2991c0f9,USER_070,user,2026-06-23 08:33:00,80.17.87.192,New York,40.7128,-74.006,Finance_Server,Password,1,login,Windows10_HP,Failure,Attack,Brute Force
a2583213,USER_112,user,2026-05-19 04:04:25,118.64.44.129,Bangalore,12.9716,77.5946,VPN,Password,1,login,MacOS_M2,Failure,Attack,Brute Force
